category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context
open_class,low,castle,sand,possible,[CLS] he also built a sand [MASK] . [SEP],[CLS] the next word is sand. he also built a sand [MASK] . [SEP],[CLS] the next word is possible. he also built a sand [MASK] . [SEP]
open_class,high,cat,rat,desk,[CLS] one day her [MASK] went missing . [SEP],[CLS] the next word is rat. one day her [MASK] went missing . [SEP],[CLS] the next word is desk. one day her [MASK] went missing . [SEP]
open_class,low,cat,rat,desk,[CLS] tammy lost her [MASK] . [SEP],[CLS] the next word is rat. tammy lost her [MASK] . [SEP],[CLS] the next word is desk. tammy lost her [MASK] . [SEP]
open_class,high,catholic,methodist,study,[CLS] it reminds me of the [MASK] widow who lives two houses over . [SEP],[CLS] the next word is methodist. it reminds me of the [MASK] widow who lives two houses over . [SEP],[CLS] the next word is study. it reminds me of the [MASK] widow who lives two houses over . [SEP]
open_class,low,catholic,methodist,study,[CLS] amanda changed to become a [MASK] just for allen ! [SEP],[CLS] the next word is methodist. amanda changed to become a [MASK] just for allen ! [SEP],[CLS] the next word is study. amanda changed to become a [MASK] just for allen ! [SEP]
open_class,high,cats,birds,spinach,[CLS] turns out jen is allergic to [MASK] and she can not get a kitten . [SEP],[CLS] the next word is birds. turns out jen is allergic to [MASK] and she can not get a kitten . [SEP],[CLS] the next word is spinach. turns out jen is allergic to [MASK] and she can not get a kitten . [SEP]
open_class,low,cats,birds,spinach,[CLS] his roommate had two [MASK] . [SEP],[CLS] the next word is birds. his roommate had two [MASK] . [SEP],[CLS] the next word is spinach. his roommate had two [MASK] . [SEP]
open_class,high,cause,picket,pounce,[CLS] it took her years to reduce the pain they [MASK] her . [SEP],[CLS] the next word is picket. it took her years to reduce the pain they [MASK] her . [SEP],[CLS] the next word is pounce. it took her years to reduce the pain they [MASK] her . [SEP]
open_class,low,cause,picket,pounce,[CLS] he reflected on his life to determine the [MASK] . [SEP],[CLS] the next word is picket. he reflected on his life to determine the [MASK] . [SEP],[CLS] the next word is pounce. he reflected on his life to determine the [MASK] . [SEP]
open_class,low,cautious,discreet,goodness,"[CLS] from then on , and through the recovery , she was only more [MASK] . [SEP]","[CLS] the next word is discreet. from then on , and through the recovery , she was only more [MASK] . [SEP]","[CLS] the next word is goodness. from then on , and through the recovery , she was only more [MASK] . [SEP]"
open_class,high,cautious,discreet,goodness,"[CLS] her mother told her to be [MASK] , as such offers were often scams . [SEP]","[CLS] the next word is discreet. her mother told her to be [MASK] , as such offers were often scams . [SEP]","[CLS] the next word is goodness. her mother told her to be [MASK] , as such offers were often scams . [SEP]"
open_class,low,cave,cavity,blocks,[CLS] they arrived at a local [MASK] . [SEP],[CLS] the next word is cavity. they arrived at a local [MASK] . [SEP],[CLS] the next word is blocks. they arrived at a local [MASK] . [SEP]
open_class,high,cave,cavity,blocks,[CLS] jud dared bif to go inside the [MASK] and explore . [SEP],[CLS] the next word is cavity. jud dared bif to go inside the [MASK] and explore . [SEP],[CLS] the next word is blocks. jud dared bif to go inside the [MASK] and explore . [SEP]
open_class,low,cell,brain,snail,[CLS] and kim decided to get her a [MASK] phone for safety reasons . [SEP],[CLS] the next word is brain. and kim decided to get her a [MASK] phone for safety reasons . [SEP],[CLS] the next word is snail. and kim decided to get her a [MASK] phone for safety reasons . [SEP]
open_class,high,cell,brain,snail,"[CLS] when i asked for a quote , she handed me her personal [MASK] number . [SEP]","[CLS] the next word is brain. when i asked for a quote , she handed me her personal [MASK] number . [SEP]","[CLS] the next word is snail. when i asked for a quote , she handed me her personal [MASK] number . [SEP]"
open_class,high,center,central,romance,[CLS] tom applied for a job at a call [MASK] . [SEP],[CLS] the next word is central. tom applied for a job at a call [MASK] . [SEP],[CLS] the next word is romance. tom applied for a job at a call [MASK] . [SEP]
open_class,low,center,central,romance,[CLS] he took all the recyclables to the recycling [MASK] for cash . [SEP],[CLS] the next word is central. he took all the recyclables to the recycling [MASK] for cash . [SEP],[CLS] the next word is romance. he took all the recyclables to the recycling [MASK] for cash . [SEP]
open_class,low,cereal,breakfast,rearrange,[CLS] lucy stared at the cake as she ate her [MASK] . [SEP],[CLS] the next word is breakfast. lucy stared at the cake as she ate her [MASK] . [SEP],[CLS] the next word is rearrange. lucy stared at the cake as she ate her [MASK] . [SEP]
open_class,high,cereal,breakfast,rearrange,[CLS] ana had a bowl of [MASK] instead . [SEP],[CLS] the next word is breakfast. ana had a bowl of [MASK] instead . [SEP],[CLS] the next word is rearrange. ana had a bowl of [MASK] instead . [SEP]
open_class,low,ceremony,graduation,viking,[CLS] last march we performed a ching ming [MASK] . [SEP],[CLS] the next word is graduation. last march we performed a ching ming [MASK] . [SEP],[CLS] the next word is viking. last march we performed a ching ming [MASK] . [SEP]
open_class,high,ceremony,graduation,viking,"[CLS] we had a fairly normal [MASK] , and returned to my parents ' house . [SEP]","[CLS] the next word is graduation. we had a fairly normal [MASK] , and returned to my parents ' house . [SEP]","[CLS] the next word is viking. we had a fairly normal [MASK] , and returned to my parents ' house . [SEP]"
open_class,low,chain,keys,toy,"[CLS] one day , he found an amazing [MASK] . [SEP]","[CLS] the next word is keys. one day , he found an amazing [MASK] . [SEP]","[CLS] the next word is toy. one day , he found an amazing [MASK] . [SEP]"
open_class,high,chain,keys,toy,[CLS] the store was not a major pizza [MASK] . [SEP],[CLS] the next word is keys. the store was not a major pizza [MASK] . [SEP],[CLS] the next word is toy. the store was not a major pizza [MASK] . [SEP]
open_class,high,chair,lawn,anisette,[CLS] he leaned back in his office [MASK] . [SEP],[CLS] the next word is lawn. he leaned back in his office [MASK] . [SEP],[CLS] the next word is anisette. he leaned back in his office [MASK] . [SEP]
open_class,low,chair,lawn,anisette,[CLS] to her delight her favorite comfy [MASK] was right to be found . [SEP],[CLS] the next word is lawn. to her delight her favorite comfy [MASK] was right to be found . [SEP],[CLS] the next word is anisette. to her delight her favorite comfy [MASK] was right to be found . [SEP]
open_class,low,chalk,board,orchid,[CLS] this resulted in him purchasing a lot of [MASK] . [SEP],[CLS] the next word is board. this resulted in him purchasing a lot of [MASK] . [SEP],[CLS] the next word is orchid. this resulted in him purchasing a lot of [MASK] . [SEP]
open_class,high,chalk,board,orchid,[CLS] they drew often with [MASK] . [SEP],[CLS] the next word is board. they drew often with [MASK] . [SEP],[CLS] the next word is orchid. they drew often with [MASK] . [SEP]
open_class,high,chance,last,nuclear,[CLS] the kids get a [MASK] to pick out their own book . [SEP],[CLS] the next word is last. the kids get a [MASK] to pick out their own book . [SEP],[CLS] the next word is nuclear. the kids get a [MASK] to pick out their own book . [SEP]
open_class,low,chance,last,nuclear,[CLS] scott had the [MASK] to go to vegas for work . [SEP],[CLS] the next word is last. scott had the [MASK] to go to vegas for work . [SEP],[CLS] the next word is nuclear. scott had the [MASK] to go to vegas for work . [SEP]
open_class,high,change,dollars,funny,[CLS] everyone was anxious to [MASK] into comfortable clothes . [SEP],[CLS] the next word is dollars. everyone was anxious to [MASK] into comfortable clothes . [SEP],[CLS] the next word is funny. everyone was anxious to [MASK] into comfortable clothes . [SEP]
open_class,low,change,dollars,funny,[CLS] he tried to [MASK] the channel but nothing happened . [SEP],[CLS] the next word is dollars. he tried to [MASK] the channel but nothing happened . [SEP],[CLS] the next word is funny. he tried to [MASK] the channel but nothing happened . [SEP]
open_class,high,chaos,anarchy,pushy,[CLS] she forgot about them after the [MASK] of the visit . [SEP],[CLS] the next word is anarchy. she forgot about them after the [MASK] of the visit . [SEP],[CLS] the next word is pushy. she forgot about them after the [MASK] of the visit . [SEP]
open_class,low,chaos,anarchy,pushy,[CLS] there was [MASK] as soon as she got on the bus . [SEP],[CLS] the next word is anarchy. there was [MASK] as soon as she got on the bus . [SEP],[CLS] the next word is pushy. there was [MASK] as soon as she got on the bus . [SEP]
open_class,low,cheap,expense,travel,[CLS] they all offered to do it at [MASK] prices . [SEP],[CLS] the next word is expense. they all offered to do it at [MASK] prices . [SEP],[CLS] the next word is travel. they all offered to do it at [MASK] prices . [SEP]
open_class,high,cheap,expense,travel,[CLS] it looked like a really [MASK] place to live . [SEP],[CLS] the next word is expense. it looked like a really [MASK] place to live . [SEP],[CLS] the next word is travel. it looked like a really [MASK] place to live . [SEP]
open_class,low,cheat,betray,eraser,"[CLS] quickly , at the start of class , he made a [MASK] sheet . [SEP]","[CLS] the next word is betray. quickly , at the start of class , he made a [MASK] sheet . [SEP]","[CLS] the next word is eraser. quickly , at the start of class , he made a [MASK] sheet . [SEP]"
open_class,high,cheat,betray,eraser,[CLS] he had figured out a code to help him [MASK] . [SEP],[CLS] the next word is betray. he had figured out a code to help him [MASK] . [SEP],[CLS] the next word is eraser. he had figured out a code to help him [MASK] . [SEP]
open_class,high,check,pay,vanilla,[CLS] finally she decided to [MASK] into an intense rehab . [SEP],[CLS] the next word is pay. finally she decided to [MASK] into an intense rehab . [SEP],[CLS] the next word is vanilla. finally she decided to [MASK] into an intense rehab . [SEP]
open_class,low,check,pay,vanilla,[CLS] bob forgot to [MASK] the stove . [SEP],[CLS] the next word is pay. bob forgot to [MASK] the stove . [SEP],[CLS] the next word is vanilla. bob forgot to [MASK] the stove . [SEP]
open_class,high,cheese,melt,pull,[CLS] mac and [MASK] was his favorite . [SEP],[CLS] the next word is melt. mac and [MASK] was his favorite . [SEP],[CLS] the next word is pull. mac and [MASK] was his favorite . [SEP]
open_class,low,cheese,melt,pull,"[CLS] on his way to the radish stand , he was offered a free sample of [MASK] . [SEP]","[CLS] the next word is melt. on his way to the radish stand , he was offered a free sample of [MASK] . [SEP]","[CLS] the next word is pull. on his way to the radish stand , he was offered a free sample of [MASK] . [SEP]"
open_class,high,chemistry,substance,stripes,[CLS] dave was the teaching assistant in the [MASK] lab . [SEP],[CLS] the next word is substance. dave was the teaching assistant in the [MASK] lab . [SEP],[CLS] the next word is stripes. dave was the teaching assistant in the [MASK] lab . [SEP]
open_class,low,chemistry,substance,stripes,[CLS] they had a new [MASK] lab ! [SEP],[CLS] the next word is substance. they had a new [MASK] lab ! [SEP],[CLS] the next word is stripes. they had a new [MASK] lab ! [SEP]
open_class,low,chest,breast,personal,[CLS] the next day the [MASK] pain got worse . [SEP],[CLS] the next word is breast. the next day the [MASK] pain got worse . [SEP],[CLS] the next word is personal. the next day the [MASK] pain got worse . [SEP]
open_class,high,chest,breast,personal,[CLS] marvin had his girlfriend elizabeth 's name tattooed across his [MASK] . [SEP],[CLS] the next word is breast. marvin had his girlfriend elizabeth 's name tattooed across his [MASK] . [SEP],[CLS] the next word is personal. marvin had his girlfriend elizabeth 's name tattooed across his [MASK] . [SEP]
open_class,low,chew,munch,education,[CLS] joe wanted to [MASK] more rocks . [SEP],[CLS] the next word is munch. joe wanted to [MASK] more rocks . [SEP],[CLS] the next word is education. joe wanted to [MASK] more rocks . [SEP]
open_class,high,chew,munch,education,[CLS] he began to [MASK] one stick of the gum . [SEP],[CLS] the next word is munch. he began to [MASK] one stick of the gum . [SEP],[CLS] the next word is education. he began to [MASK] one stick of the gum . [SEP]
open_class,low,chicken,bone,sofa,[CLS] he ordered [MASK] and rice . [SEP],[CLS] the next word is bone. he ordered [MASK] and rice . [SEP],[CLS] the next word is sofa. he ordered [MASK] and rice . [SEP]
open_class,high,chicken,bone,sofa,"[CLS] lunch and dinner was either beef , [MASK] or fish . [SEP]","[CLS] the next word is bone. lunch and dinner was either beef , [MASK] or fish . [SEP]","[CLS] the next word is sofa. lunch and dinner was either beef , [MASK] or fish . [SEP]"
