target,prime,unrelated,association,context_word,delta_nt_200ms,delta_nt_1200ms,relation,delta_ldt_200ms,delta_ldt_1200ms
brain,einstein,hem,other,related,14.092156862745,-10.5451388888889,unclassified,118.831653225806,-82.8787878787879
brain,einstein,hem,other,similar,14.092156862745,-10.5451388888889,unclassified,118.831653225806,-82.8787878787879
brain,einstein,hem,other,associated,14.092156862745,-10.5451388888889,unclassified,118.831653225806,-82.8787878787879
branch,perch,chalkboard,other,related,-55.0749999999999,14,unclassified,-72.0645161290323,-122.375
branch,perch,chalkboard,other,similar,-55.0749999999999,14,unclassified,-72.0645161290323,-122.375
branch,perch,chalkboard,other,associated,-55.0749999999999,14,unclassified,-72.0645161290323,-122.375
brave,soldier,compliment,other,related,64.6835978835979,-34.6052631578947,perceptual property,30.1114369501466,32.8770161290323
brave,soldier,compliment,other,similar,64.6835978835979,-34.6052631578947,perceptual property,30.1114369501466,32.8770161290323
brave,soldier,compliment,other,associated,64.6835978835979,-34.6052631578947,perceptual property,30.1114369501466,32.8770161290323
bravery,courage,behavior,other,related,19.4666666666667,-56.5162037037037,synonym,-148.793346774194,-34.4592803030303
bravery,courage,behavior,other,similar,19.4666666666667,-56.5162037037037,synonym,-148.793346774194,-34.4592803030303
bravery,courage,behavior,other,associated,19.4666666666667,-56.5162037037037,synonym,-148.793346774194,-34.4592803030303
bread,flour,chinese,other,related,-43.8076923076924,29.8571428571429,perceptual property,-28.5625,73.09375
bread,flour,chinese,other,similar,-43.8076923076924,29.8571428571429,perceptual property,-28.5625,73.09375
bread,flour,chinese,other,associated,-43.8076923076924,29.8571428571429,perceptual property,-28.5625,73.09375
break,mend,mason,other,related,-15.0409356725147,74.9333333333334,antonym,-89.84375,91.4082661290323
break,mend,mason,other,similar,-15.0409356725147,74.9333333333334,antonym,-89.84375,91.4082661290323
break,mend,mason,other,associated,-15.0409356725147,74.9333333333334,antonym,-89.84375,91.4082661290323
breakfast,egg,fault,other,related,-6.39037433155079,17.5618776671408,supraordinate,6.53125,143
breakfast,egg,fault,other,similar,-6.39037433155079,17.5618776671408,supraordinate,6.53125,143
breakfast,egg,fault,other,associated,-6.39037433155079,17.5618776671408,supraordinate,6.53125,143
breathe,oxygen,hay,other,related,-63.8680555555555,10.3238636363636,unclassfied,-104.886088709677,-57.8306451612904
breathe,oxygen,hay,other,similar,-63.8680555555555,10.3238636363636,unclassfied,-104.886088709677,-57.8306451612904
breathe,oxygen,hay,other,associated,-63.8680555555555,10.3238636363636,unclassfied,-104.886088709677,-57.8306451612904
brick,house,headband,other,related,28.7096774193549,-22.2124542124542,bpa,-105.6875,-40.3058712121212
brick,house,headband,other,similar,28.7096774193549,-22.2124542124542,bpa,-105.6875,-40.3058712121212
brick,house,headband,other,associated,28.7096774193549,-22.2124542124542,bpa,-105.6875,-40.3058712121212
bride,wedding,belong,other,related,-5.8047619047619,-98.7673992673993,script,-73.6657196969697,2.15625
bride,wedding,belong,other,similar,-5.8047619047619,-98.7673992673993,script,-73.6657196969697,2.15625
bride,wedding,belong,other,associated,-5.8047619047619,-98.7673992673993,script,-73.6657196969697,2.15625
britain,britannica,mule,other,related,-18.41,34.73125,unclassified,115.163825757576,-115.444556451613
britain,britannica,mule,other,similar,-18.41,34.73125,unclassified,115.163825757576,-115.444556451613
britain,britannica,mule,other,associated,-18.41,34.73125,unclassified,115.163825757576,-115.444556451613
broccoli,vegetables,notebook,other,related,31.6528822055137,-90.9555555555555,supraordinate,40.9556451612904,-31.53125
broccoli,vegetables,notebook,other,similar,31.6528822055137,-90.9555555555555,supraordinate,40.9556451612904,-31.53125
broccoli,vegetables,notebook,other,associated,31.6528822055137,-90.9555555555555,supraordinate,40.9556451612904,-31.53125
broken,ribs,nephew,other,related,-60.3361204013378,-53.2196029776675,unclassified,-3.90625,-168.729838709677
broken,ribs,nephew,other,similar,-60.3361204013378,-53.2196029776675,unclassified,-3.90625,-168.729838709677
broken,ribs,nephew,other,associated,-60.3361204013378,-53.2196029776675,unclassified,-3.90625,-168.729838709677
brother,sibling,disbelief,other,related,2.3191489361702202,9.26467931345979,supraordinate,-90.48125,-111.65625
brother,sibling,disbelief,other,similar,2.3191489361702202,9.26467931345979,supraordinate,-90.48125,-111.65625
brother,sibling,disbelief,other,associated,2.3191489361702202,9.26467931345979,supraordinate,-90.48125,-111.65625
brothers,blues,meteor,other,related,3.30285714285708,27.6589743589744,fpa,-29.46875,-62.0322580645161
brothers,blues,meteor,other,similar,3.30285714285708,27.6589743589744,fpa,-29.46875,-62.0322580645161
brothers,blues,meteor,other,associated,3.30285714285708,27.6589743589744,fpa,-29.46875,-62.0322580645161
brush,broom,ascent,other,related,-52.0819964349376,70.0846560846561,category,-52.65625,97.0823863636364
brush,broom,ascent,other,similar,-52.0819964349376,70.0846560846561,category,-52.65625,97.0823863636364
brush,broom,ascent,other,associated,-52.0819964349376,70.0846560846561,category,-52.65625,97.0823863636364
bubble,soap,phony,other,related,-50.3972125435539,-41.3333333333334,perceptual property,-35.4740957966765,-11.8165322580645
bubble,soap,phony,other,similar,-50.3972125435539,-41.3333333333334,perceptual property,-35.4740957966765,-11.8165322580645
bubble,soap,phony,other,associated,-50.3972125435539,-41.3333333333334,perceptual property,-35.4740957966765,-11.8165322580645
bucket,tub,think,other,related,-7.37121212121212,35.71875,synonym,-24.1935483870968,51.2385141739979
bucket,tub,think,other,similar,-7.37121212121212,35.71875,synonym,-24.1935483870968,51.2385141739979
bucket,tub,think,other,associated,-7.37121212121212,35.71875,synonym,-24.1935483870968,51.2385141739979
buffalo,herd,around,other,related,-48.2142857142857,70.3690476190476,script,-0.625,-203.90625
buffalo,herd,around,other,similar,-48.2142857142857,70.3690476190476,script,-0.625,-203.90625
buffalo,herd,around,other,associated,-48.2142857142857,70.3690476190476,script,-0.625,-203.90625
bug,rodent,mower,other,related,-47.6043956043956,-6.74074074074071,unclassified,52.4082661290323,-94.5
bug,rodent,mower,other,similar,-47.6043956043956,-6.74074074074071,unclassified,52.4082661290323,-94.5
bug,rodent,mower,other,associated,-47.6043956043956,-6.74074074074071,unclassified,52.4082661290323,-94.5
build,lumber,insane,other,related,23.2635467980296,58.0303643724696,unclassified,-20.4740957966765,-52.8626893939394
build,lumber,insane,other,similar,23.2635467980296,58.0303643724696,unclassified,-20.4740957966765,-52.8626893939394
build,lumber,insane,other,associated,23.2635467980296,58.0303643724696,unclassified,-20.4740957966765,-52.8626893939394
builder,creator,waterfall,other,related,0.207692307692241,-7.78947368421052,synonym,-28.90625,-226.382056451613
builder,creator,waterfall,other,similar,0.207692307692241,-7.78947368421052,synonym,-28.90625,-226.382056451613
builder,creator,waterfall,other,associated,0.207692307692241,-7.78947368421052,synonym,-28.90625,-226.382056451613
building,complex,what,other,related,9.42499999999995,-81.6447963800905,bpa,48.4193548387098,27.4375
building,complex,what,other,similar,9.42499999999995,-81.6447963800905,bpa,48.4193548387098,27.4375
building,complex,what,other,associated,9.42499999999995,-81.6447963800905,bpa,48.4193548387098,27.4375
bum,filthy,bravery,other,related,-0.355303030303048,-10.49,perceptual property,3.58467741935488,158.371975806452
bum,filthy,bravery,other,similar,-0.355303030303048,-10.49,perceptual property,3.58467741935488,158.371975806452
bum,filthy,bravery,other,associated,-0.355303030303048,-10.49,perceptual property,3.58467741935488,158.371975806452
bump,grind,condemn,other,related,-108.988603988604,-5.12727272727273,unclassified,-25.970643939394,83.633064516129
bump,grind,condemn,other,similar,-108.988603988604,-5.12727272727273,unclassified,-25.970643939394,83.633064516129
bump,grind,condemn,other,associated,-108.988603988604,-5.12727272727273,unclassified,-25.970643939394,83.633064516129
bush,plant,disguise,other,related,15.2657045840408,-22.24,supraordinate,69,53.8520833333333
bush,plant,disguise,other,similar,15.2657045840408,-22.24,supraordinate,69,53.8520833333333
bush,plant,disguise,other,associated,15.2657045840408,-22.24,supraordinate,69,53.8520833333333
business,statistics,cuff,other,related,-20.6558704453441,-109.694711538462,unclassified,180.985887096774,42.226814516129
business,statistics,cuff,other,similar,-20.6558704453441,-109.694711538462,unclassified,180.985887096774,42.226814516129
business,statistics,cuff,other,associated,-20.6558704453441,-109.694711538462,unclassified,180.985887096774,42.226814516129
busy,downtown,capture,other,related,-92.7788461538462,21.4260869565218,perceptual property,-20.0625,-45.40625
busy,downtown,capture,other,similar,-92.7788461538462,21.4260869565218,perceptual property,-20.0625,-45.40625
busy,downtown,capture,other,associated,-92.7788461538462,21.4260869565218,perceptual property,-20.0625,-45.40625
butter,popcorn,pronoun,other,related,-9.72698412698412,-55.2352941176471,script,0.459433040078238,-36.7916666666666
butter,popcorn,pronoun,other,similar,-9.72698412698412,-55.2352941176471,script,0.459433040078238,-36.7916666666666
butter,popcorn,pronoun,other,associated,-9.72698412698412,-55.2352941176471,script,0.459433040078238,-36.7916666666666
butterfly,monarch,son,other,related,-6.83169533169541,-43.2132822477651,supraordinate,-140.917338709677,55.875
butterfly,monarch,son,other,similar,-6.83169533169541,-43.2132822477651,supraordinate,-140.917338709677,55.875
butterfly,monarch,son,other,associated,-6.83169533169541,-43.2132822477651,supraordinate,-140.917338709677,55.875
cab,hail,drowsy,other,related,42.3255360623781,12.9465725806451,unclassified,102.79939516129,-51.3939393939394
cab,hail,drowsy,other,similar,42.3255360623781,12.9465725806451,unclassified,102.79939516129,-51.3939393939394
cab,hail,drowsy,other,associated,42.3255360623781,12.9465725806451,unclassified,102.79939516129,-51.3939393939394
cabbage,spinach,decision,other,related,-87.8571428571429,5.78048780487802,category,-44.8589015151515,-0.09375
cabbage,spinach,decision,other,similar,-87.8571428571429,5.78048780487802,category,-44.8589015151515,-0.09375
cabbage,spinach,decision,other,associated,-87.8571428571429,5.78048780487802,category,-44.8589015151515,-0.09375
cabin,log,under,other,related,-115.357142857143,-54.9586894586894,fpa,-148.977822580645,-42.425
cabin,log,under,other,similar,-115.357142857143,-54.9586894586894,fpa,-148.977822580645,-42.425
cabin,log,under,other,associated,-115.357142857143,-54.9586894586894,fpa,-148.977822580645,-42.425
cabinet,medicine,unequal,other,related,47.5292307692307,-2.59090909090912,fpa,29.5625,92.0909090909091
cabinet,medicine,unequal,other,similar,47.5292307692307,-2.59090909090912,fpa,29.5625,92.0909090909091
cabinet,medicine,unequal,other,associated,47.5292307692307,-2.59090909090912,fpa,29.5625,92.0909090909091
cactus,desert,jumpy,other,related,49.3141025641027,43.002002002002,script,-12.9374389051809,27.5513196480939
cactus,desert,jumpy,other,similar,49.3141025641027,43.002002002002,script,-12.9374389051809,27.5513196480939
cactus,desert,jumpy,other,associated,49.3141025641027,43.002002002002,script,-12.9374389051809,27.5513196480939
cake,baker,yard,other,related,-33.9175,-36.1309523809524,unclassifed,-26.28125,9.44669117647061
cake,baker,yard,other,similar,-33.9175,-36.1309523809524,unclassifed,-26.28125,9.44669117647061
cake,baker,yard,other,associated,-33.9175,-36.1309523809524,unclassifed,-26.28125,9.44669117647061
calculate,measure,running,other,related,-66.56,71.9774164408311,unclassified,11.8125,136.576735092864
calculate,measure,running,other,similar,-66.56,71.9774164408311,unclassified,11.8125,136.576735092864
calculate,measure,running,other,associated,-66.56,71.9774164408311,unclassified,11.8125,136.576735092864
call,page,brand,other,related,3.13153310104531,-51.2472527472527,synonym,18.0361681329424,-69.7852822580645
call,page,brand,other,similar,3.13153310104531,-51.2472527472527,synonym,18.0361681329424,-69.7852822580645
call,page,brand,other,associated,3.13153310104531,-51.2472527472527,synonym,18.0361681329424,-69.7852822580645
calm,enrage,heavy,other,related,27.649885583524,76.7128205128205,antonym,-33.71875,77.8520833333333
calm,enrage,heavy,other,similar,27.649885583524,76.7128205128205,antonym,-33.71875,77.8520833333333
calm,enrage,heavy,other,associated,27.649885583524,76.7128205128205,antonym,-33.71875,77.8520833333333
camera,media,excuse,other,related,35.937037037037,1.87912087912082,unclassified,-1.78326612903231,-165.971774193548
camera,media,excuse,other,similar,35.937037037037,1.87912087912082,unclassified,-1.78326612903231,-165.971774193548
camera,media,excuse,other,associated,35.937037037037,1.87912087912082,unclassified,-1.78326612903231,-165.971774193548
camp,boot,sonic,other,related,-11.4250000000001,-69.8393817204301,fpa,-167.383522727273,-7.36189516129036
camp,boot,sonic,other,similar,-11.4250000000001,-69.8393817204301,fpa,-167.383522727273,-7.36189516129036
camp,boot,sonic,other,associated,-11.4250000000001,-69.8393817204301,fpa,-167.383522727273,-7.36189516129036
can,empty,expense,other,related,135.333333333333,-4.21052631578948,bpa,-12,156.833669354839
can,empty,expense,other,similar,135.333333333333,-4.21052631578948,bpa,-12,156.833669354839
can,empty,expense,other,associated,135.333333333333,-4.21052631578948,bpa,-12,156.833669354839
cancer,lung,tenor,other,related,-26.452380952381,36.1763636363636,fpa,-31.9573863636364,-62.3135080645161
cancer,lung,tenor,other,similar,-26.452380952381,36.1763636363636,fpa,-31.9573863636364,-62.3135080645161
cancer,lung,tenor,other,associated,-26.452380952381,36.1763636363636,fpa,-31.9573863636364,-62.3135080645161
candle,birthday,joker,other,related,-11.9831168831168,-8.08125000000001,fpa,73.029356060606,-87.8257575757576
candle,birthday,joker,other,similar,-11.9831168831168,-8.08125000000001,fpa,73.029356060606,-87.8257575757576
candle,birthday,joker,other,associated,-11.9831168831168,-8.08125000000001,fpa,73.029356060606,-87.8257575757576
candy,tart,bud,other,related,44.6661538461539,-58.2058823529412,unclassified,-100.125,31.3153409090909
candy,tart,bud,other,similar,44.6661538461539,-58.2058823529412,unclassified,-100.125,31.3153409090909
candy,tart,bud,other,associated,44.6661538461539,-58.2058823529412,unclassified,-100.125,31.3153409090909
cans,cupboard,cake,other,related,-4.90476190476193,-9.00173913043483,script,-33.9280303030303,-144.707722385142
cans,cupboard,cake,other,similar,-4.90476190476193,-9.00173913043483,script,-33.9280303030303,-144.707722385142
